asset_type,type_descr,dedication,orientatio,plaque,manufactur,plaque_spo,finish_typ,asset_clas,asset_cd,location_d,steward,maintained,maint_info,life_cycle
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,DDG724,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,HAW016,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,GOLDEN HAPPINESS BAKERY,SE,PRESENT,,NOT PARKS FOUNDATION - INVESTIGATE,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,CHN113,SIEN LOK PARK,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,TUS614,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC/COMPOSITE,ACR 3,CLI278,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,MCK668,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,SUDDEN FUN REC EQUIPMENT,,POWDER COATED,,LEG045,,CALGARY PARKS,CALGARY PARKS,"CHIPPENDALE BACK, POWDER COAT MOCCASIN COLOUR-YORKTOWN STYLE BENCH",ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,WSP033,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,NATURAL WOOD,,ALP001,,CALGARY PARKS,DEVELOPER CONSTRUCTION,'ALPINE PARK'BRANDED IN MIDDLE BOARD,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,APP573,APPLEWOOD PRK-PRK OFF APPLETREE RD SE,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,MAGLIN,,NATURAL WOOD,,PCK003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,XX ACR 3,HPK821,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,MAGLIN,,NATURAL WOOD,,CRA113,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
3.000000000000000,MEMORIAL BENCH,PHILIP E ADAMSON & LILLIE R ADAMSON AND DOROTHEA,W,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,MOP671,CONFEDERATION PARK-8ST&26AVENW 200' FROM CP6 ON PATHWAY,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,,S,NOT APPLICABLE,,,LACQUERED WOOD,,DIS112,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,SHN386,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,HUN715,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,COV946,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,SIG745,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,POWDER COATED,XX ACR 2,PAN096,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,XX ACR 2,ASP504,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,,,01K002,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,MAGLIN,,POWDER COATED,,RVW001,1901 RANGEVIEW DR SE,CALGARY PARKS,CALGARY PARKS,SINGLE CHAIR,ACTIVE
3.000000000000000,MEMORIAL BENCH,HARI FAMILIES,N,PRESENT,,NONE,PLASTICIZED,,KIN014,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,THO762,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,FL ACR 2,ING037,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,W. BRIAN WRIGHT,W,PRESENT,,PARKS FOUNDATION,PAINTED,,NPK454,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,NATURAL WOOD,,CAP670,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,TO BE IDENTIFIED,STAINLESS STEEL,DNE120,599 7 AV SE,CALGARY PARKS,CALGARY PARKS,STAINLESS STEEL,ACTIVE
3.000000000000000,MEMORIAL BENCH,IN HONOR OF RIVER PARK DOGS,E,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ALT702,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,MAGLIN SITE FURNITURE,,,,SET017,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,RIGHT BY SCHOOL PLAYGROUND,ABB563,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PLASTICIZED,,MCK587,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PLASTICIZED,,CPF003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,2020/02/20: PARK REDEVELOPED BY PARKS FOUNDATION; FACD 2019/12/19 BY PARKS MANAGMENT (N BERNARD) NO OFFICIAL CCC OR FAC DOC.  USED 2018/12/19 FOR CCC AS PER R MAY.  PARK INSPECTOR: R MAY,FLN607,,CALGARY PARKS,CALGARY PARKS,2020/02/25: EXISTING SEATING TO REMAIN,ACTIVE
5.000000000000000,PARKS BENCH,,N,NOT APPLICABLE,,,PAINTED,2015_ACR 2 IN SHELTER,BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,HAW976,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,,REST BENCH. FINISH TYPE TBD,SET014,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,MCT833,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,BLN004,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,NO DAS AT CCC,AUB010,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,S,,,,CONCRETE,,SSD474,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,PIN030,,CALGARY PARKS,CALGARY PARKS,REDEVELOPED BY WATER RESOURCES;PROJECT LEAD D. HAY,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,UND002,,CALGARY PARKS,MAINTENANCE AGREEMENT,,ACTIVE
3.000000000000000,MEMORIAL BENCH,MERVIN ALEXANDER ANDERSON,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,CHW402,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,EVE954,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,XX ACR 3,SGH003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,BED606,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,NATURAL WOOD,ACR 3 XX ACR 2,DNW129,,CALGARY PARKS,CALGARY PARKS,SEATING WALL; LED ROPE LIGHTING BELOW AND EXTENDING THE LENGTH OF THE WOOD SEATING (LED-DL-WW),ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,NATURAL WOOD,,ARB582,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,DON AND MARIE WEIR,NW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,STA506,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,BOULDER,"2021/07/05: AS PER MJ KENNY, THIS IS A JOINT COC & PARKS FOUNDATION PROJECT; ANDREW KING IS PM; 1/20/2022: PARKS FOUNDATION HAS NO MAINT RESPONSIBILITIES",BRD899,,CALGARY PARKS,CALGARY PARKS,35 METERS OF SEATING BOULDERS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,MOP771,,CALGARY PARKS,CALGARY PARKS,REFURBISHED PARK BENCH CHAINED TO SPORTS BARRIER,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,RECYCLED PLASTIC/COMPOSITE,ACR 3,CLI269,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,09Q787,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,BLN004,,CALGARY PARKS,CALGARY PARKS,LEANING  RAIL; JARRAH WOOD,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,DNC102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,CUSTOM PARK AND LEISURE,,NATURAL WOOD,,SPR050,,CALGARY PARKS,CALGARY PARKS,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,ACR 4 BUT WAS BAD BEFORE FLOOD,BRD495,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,ARB000,,CALGARY PARKS,CALGARY PARKS,PORTABLE,ACTIVE
3.000000000000000,MEMORIAL BENCH,SUSAN MCINTOSH,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,ACR 2,PKD503,BOW RIV N-MEMORIAL DR BETWN 25 & 26 ST. NW,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,SKR400,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,ANNICK JOSSET,N,PRESENT,,PARKS FOUNDATION,NATURAL WOOD,,GPK704,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,LACQUERED WOOD,,BLN007,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,BRD774,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 3,DNC102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,ANGELA MARIE MAKI,SW,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,2,SIL245,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SW,NOT APPLICABLE,,,PAINTED,,CHW427,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,PEN578,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,NATURAL WOOD,DISCOVERED ASSET,BEL358,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,LACQUERED WOOD,,WSP045,,CALGARY PARKS,CALGARY PARKS,WHEEL CHAIR ACCESSIBLE,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,BNK853,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,,ADJUST SPATIAL AT FAC,TUX804,,CALGARY PARKS,DEVELOPER AGREEMENT,,INSTALLED
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,EQUIPARC,,LACQUERED WOOD,,LIV016,,CALGARY PARKS,DEVELOPER CONSTRUCTION,,INSTALLED
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,NATURAL WOOD,,DOV760,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,MRN003,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,POWDER COATED,,SHN001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,WEST LRT - TI PROJECT,DNW134,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,,SHN386,,CALGARY SEPARATE SCHOOL BOARD,CALGARY SEPARATE SCHOOL BOARD,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,CIT362,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,E,NOT APPLICABLE,,,PAINTED,,UMR290,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,MAH050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,CHRIS VAN TUYL,,PRESENT,,,LACQUERED WOOD,,SCE410,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,CANADIAN NATIONAL,NE,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,DO NOT RETIRE WITHOUT CHANGE REQUEST FROM AMENITIES,DNW134,,CALGARY PARKS,CALGARY PARKS,BENCHES MAY BE MOVED DURING YEAR - PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,PAINTED,,LEG002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,FOUR DEDICATED PIONEERS,NE,PRESENT,,PARKS FOUNDATION,NATURAL WOOD,,PUM045,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
6.000000000000000,PICNIC TABLE,,,NOT APPLICABLE,,,PAINTED,"AS PER M REID; REMOVED DUE TO CONSTRUCTION, NOT FLOOD;  acr 2",BOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,BOW193,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,,,SET013,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,WIL170,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,DNC102,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PLASTICIZED,INSTALL DT BASED ON RULES DEVELOPED 2016/05/17-SEE GIS MANUAL-INSTALL_DT ATTRIBUTES SECTION,ASP514,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,,NOT APPLICABLE,,,,COULDN'T VERIFY- IN A FENCED IN AREA,ALT703,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,EVE954,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,LACQUERED WOOD,,SSD495,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,WLD050,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,NATURAL WOOD,,BLN016,,CALGARY PARKS,CALGARY PARKS,WOOD & CONCRETE PIXEL BENCH,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,GPK704,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,GPK704,,CALGARY PARKS,CALGARY PARKS,2022/02/07: AS PER R MAY FAC REJECTED IN 2021,INSTALLED
3.000000000000000,MEMORIAL BENCH,Dedicated to ...,N,MISSING,,NOT PARKS FOUNDATION - INVESTIGATE,LACQUERED WOOD,,QPK065,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING; SEE REPOSITORY FOR DETAILS,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,BLN001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,,W,NOT APPLICABLE,,,RECYCLED PLASTIC / COMPOSITE,2015_ACR 2 NEW ASSET DISCOVERED,OGD792,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
3.000000000000000,MEMORIAL BENCH,VERNE & ETHEL HOBBS,S,PRESENT,,PARKS FOUNDATION,LACQUERED WOOD,,MOP671,,CALGARY PARKS,CALGARY PARKS,PARKS FOUNDATION FUNDING,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,GREENWAY; PARKS FOUNDATION EAST CALGARY,SAD006,SADDLERIDGE GREENWAY,CALGARY PARKS,CALGARY PARKS,GREENWAY; CCC/FACD WITH PH 3,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,APP903,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,,KEL006,,CALGARY PARKS SHARED,LEASE HOLDER,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,LACQUERED WOOD,,HAR850,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,POWDER COATED,,BLN001,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,STONE OR OTHER WITHOUT FINISH,,DNE120,599 7 AV SE,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NE,NOT APPLICABLE,,,POWDER COATED,,MAH008,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,,GPK701,,CALGARY RECREATION,CALGARY RECREATION,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,POWDER COATED,,CHA284,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,INVESTIGATE OWNERSHIP,DNC101,,CALGARY ROADS,CALGARY ROADS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,N,NOT APPLICABLE,,,PAINTED,,LEG021,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,NATURAL WOOD,,BLN004,,CALGARY PARKS,CALGARY PARKS,LEANING  RAIL; JARRAH WOOD,ACTIVE
3.000000000000000,MEMORIAL BENCH,K BALLANTYNE,SW,PRESENT,,,,,SOW220,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,FHT615,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,ACR 2,EAU120,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,POWDER COATED,NO DAS AT FAC,RSN002,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,NW,NOT APPLICABLE,,,PAINTED,,TEM042,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,FL ACR 2 5/10 PICNIC TABLES IN PICNIC AREA,ING037,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,N,NOT APPLICABLE,,,PLASTICIZED,,NHV817,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,INVESTIGATE OWNERSHIP,DNC101,,CALGARY ROADS,CALGARY ROADS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PLASTICIZED,,WAL200,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,SIG719,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,W,NOT APPLICABLE,,,PAINTED,,WIN310,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,S,NOT APPLICABLE,,,PAINTED,"XX ACR 3 
EVIDENCE OF CORROSION ON METAL FRAME
SEE PICTURE",MRT303,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
6.000000000000000,PICNIC TABLE,NOT APPLICABLE,,NOT APPLICABLE,,,PAINTED,X ACR 2,ERL246,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
5.000000000000000,PARKS BENCH,NOT APPLICABLE,SE,NOT APPLICABLE,,,PAINTED,,OAK065,,CALGARY PARKS,CALGARY PARKS,,ACTIVE
